年份,科目,地区,高考模式,改革起始年,卷别性质,范围,卷型,状态,试卷路径,Markdown路径,听力路径,OCR方式,识别页数
2008,政治,新疆,老高考,,全国卷,common,全国Ⅱ卷,done,../../papers/2008/政治/全国/全国Ⅱ卷文综/2008_政治_全国Ⅱ卷文综_原卷.pdf,../../papers/2008/政治/全国/全国Ⅱ卷文综/2008_政治_全国Ⅱ卷文综_OCR与考点.md,,pypdf,6
2009,政治,北京,老高考,2020,地方/区域卷,local,北京卷,done,../../papers/2009/政治/北京/北京文综/2009_政治_北京文综_原卷.pdf,../../papers/2009/政治/北京/北京文综/2009_政治_北京文综_OCR与考点.md,,pypdf,7
2009,政治,天津,老高考,2020,地方/区域卷,local,天津卷,done,../../papers/2009/政治/天津/天津文综/2009_政治_天津文综_原卷.pdf,../../papers/2009/政治/天津/天津文综/2009_政治_天津文综_OCR与考点.md,,pypdf,5
2009,政治,河北,老高考,2021,全国卷,common,全国Ⅰ卷,done,../../papers/2009/政治/全国/全国Ⅰ卷文综/2009_政治_全国Ⅰ卷文综_原卷.pdf,../../papers/2009/政治/全国/全国Ⅰ卷文综/2009_政治_全国Ⅰ卷文综_OCR与考点.md,,pypdf,7
2009,政治,山西,老高考,2025,全国卷,common,全国Ⅰ卷,done,../../papers/2009/政治/全国/全国Ⅰ卷文综/2009_政治_全国Ⅰ卷文综_原卷.pdf,../../papers/2009/政治/全国/全国Ⅰ卷文综/2009_政治_全国Ⅰ卷文综_OCR与考点.md,,pypdf,7
2009,政治,内蒙古,老高考,2025,全国卷,common,全国Ⅱ卷,done,../../papers/2009/政治/全国/全国Ⅱ卷文综/2009_政治_全国Ⅱ卷文综_原卷.pdf,../../papers/2009/政治/全国/全国Ⅱ卷文综/2009_政治_全国Ⅱ卷文综_OCR与考点.md,,pypdf,6
2009,政治,辽宁,老高考,2021,,missing,,missing,,,,,
2009,政治,吉林,老高考,2024,全国卷,common,全国Ⅱ卷,done,../../papers/2009/政治/全国/全国Ⅱ卷文综/2009_政治_全国Ⅱ卷文综_原卷.pdf,../../papers/2009/政治/全国/全国Ⅱ卷文综/2009_政治_全国Ⅱ卷文综_OCR与考点.md,,pypdf,6
2009,政治,黑龙江,老高考,2024,全国卷,common,全国Ⅱ卷,done,../../papers/2009/政治/全国/全国Ⅱ卷文综/2009_政治_全国Ⅱ卷文综_原卷.pdf,../../papers/2009/政治/全国/全国Ⅱ卷文综/2009_政治_全国Ⅱ卷文综_OCR与考点.md,,pypdf,6
2009,政治,上海,老高考,2017,地方/区域卷,local,上海卷,done,../../papers/2009/政治/上海/上海文综/2009_政治_上海文综_原卷.pdf,../../papers/2009/政治/上海/上海文综/2009_政治_上海文综_OCR与考点.md,,pypdf,13
2009,政治,江苏,老高考,2021,地方/区域卷,local,江苏卷,done,../../papers/2009/政治/江苏/江苏文综/2009_政治_江苏文综_原卷.pdf,../../papers/2009/政治/江苏/江苏文综/2009_政治_江苏文综_OCR与考点.md,,pypdf,9
2009,政治,浙江,老高考,2017,地方/区域卷,local,浙江卷,done,../../papers/2009/政治/浙江/浙江文综/2009_政治_浙江文综_原卷.pdf,../../papers/2009/政治/浙江/浙江文综/2009_政治_浙江文综_OCR与考点.md,,pypdf,4
2009,政治,安徽,老高考,2024,,missing,,missing,,,,,
2009,政治,福建,老高考,2021,,missing,,missing,,,,,
2009,政治,江西,老高考,2024,全国卷,common,全国Ⅰ卷,done,../../papers/2009/政治/全国/全国Ⅰ卷文综/2009_政治_全国Ⅰ卷文综_原卷.pdf,../../papers/2009/政治/全国/全国Ⅰ卷文综/2009_政治_全国Ⅰ卷文综_OCR与考点.md,,pypdf,7
2009,政治,山东,老高考,2020,地方/区域卷,local,山东卷,done,../../papers/2009/政治/山东/山东文综/2009_政治_山东文综_原卷.pdf,../../papers/2009/政治/山东/山东文综/2009_政治_山东文综_OCR与考点.md,,pypdf,5
2009,政治,河南,老高考,2025,全国卷,common,全国Ⅰ卷,done,../../papers/2009/政治/全国/全国Ⅰ卷文综/2009_政治_全国Ⅰ卷文综_原卷.pdf,../../papers/2009/政治/全国/全国Ⅰ卷文综/2009_政治_全国Ⅰ卷文综_OCR与考点.md,,pypdf,7
2009,政治,湖北,老高考,2021,全国卷,common,全国Ⅰ卷,done,../../papers/2009/政治/全国/全国Ⅰ卷文综/2009_政治_全国Ⅰ卷文综_原卷.pdf,../../papers/2009/政治/全国/全国Ⅰ卷文综/2009_政治_全国Ⅰ卷文综_OCR与考点.md,,pypdf,7
2009,政治,湖南,老高考,2021,全国卷,common,全国Ⅰ卷,done,../../papers/2009/政治/全国/全国Ⅰ卷文综/2009_政治_全国Ⅰ卷文综_原卷.pdf,../../papers/2009/政治/全国/全国Ⅰ卷文综/2009_政治_全国Ⅰ卷文综_OCR与考点.md,,pypdf,7
2009,政治,广东,老高考,2021,地方/区域卷,local,广东卷,done,../../papers/2009/政治/广东/广东文综/2009_政治_广东文综_原卷.pdf,../../papers/2009/政治/广东/广东文综/2009_政治_广东文综_OCR与考点.md,,pypdf,10
2009,政治,广西,老高考,2024,全国卷,common,全国Ⅰ卷,done,../../papers/2009/政治/全国/全国Ⅰ卷文综/2009_政治_全国Ⅰ卷文综_原卷.pdf,../../papers/2009/政治/全国/全国Ⅰ卷文综/2009_政治_全国Ⅰ卷文综_OCR与考点.md,,pypdf,7
2009,政治,海南,老高考,2020,地方/区域卷,local,海南卷,done,../../papers/2009/政治/海南/海南文综/2009_政治_海南文综_原卷.pdf,../../papers/2009/政治/海南/海南文综/2009_政治_海南文综_OCR与考点.md,,pypdf,5
2009,政治,重庆,老高考,2021,,missing,,missing,,,,,
2009,政治,四川,老高考,2025,地方/区域卷,local,四川卷,done,../../papers/2009/政治/四川/四川文综/2009_政治_四川文综_原卷.pdf,../../papers/2009/政治/四川/四川文综/2009_政治_四川文综_OCR与考点.md,,pypdf,5
2009,政治,贵州,老高考,2024,全国卷,common,全国Ⅱ卷,done,../../papers/2009/政治/全国/全国Ⅱ卷文综/2009_政治_全国Ⅱ卷文综_原卷.pdf,../../papers/2009/政治/全国/全国Ⅱ卷文综/2009_政治_全国Ⅱ卷文综_OCR与考点.md,,pypdf,6
2009,政治,云南,老高考,2025,全国卷,common,全国Ⅱ卷,done,../../papers/2009/政治/全国/全国Ⅱ卷文综/2009_政治_全国Ⅱ卷文综_原卷.pdf,../../papers/2009/政治/全国/全国Ⅱ卷文综/2009_政治_全国Ⅱ卷文综_OCR与考点.md,,pypdf,6
2009,政治,西藏,老高考,,全国卷,common,全国Ⅱ卷,done,../../papers/2009/政治/全国/全国Ⅱ卷文综/2009_政治_全国Ⅱ卷文综_原卷.pdf,../../papers/2009/政治/全国/全国Ⅱ卷文综/2009_政治_全国Ⅱ卷文综_OCR与考点.md,,pypdf,6
2009,政治,陕西,老高考,2025,全国卷,common,全国Ⅱ卷,done,../../papers/2009/政治/全国/全国Ⅱ卷文综/2009_政治_全国Ⅱ卷文综_原卷.pdf,../../papers/2009/政治/全国/全国Ⅱ卷文综/2009_政治_全国Ⅱ卷文综_OCR与考点.md,,pypdf,6
2009,政治,甘肃,老高考,2024,全国卷,common,全国Ⅱ卷,done,../../papers/2009/政治/全国/全国Ⅱ卷文综/2009_政治_全国Ⅱ卷文综_原卷.pdf,../../papers/2009/政治/全国/全国Ⅱ卷文综/2009_政治_全国Ⅱ卷文综_OCR与考点.md,,pypdf,6
2009,政治,青海,老高考,2025,全国卷,common,全国Ⅱ卷,done,../../papers/2009/政治/全国/全国Ⅱ卷文综/2009_政治_全国Ⅱ卷文综_原卷.pdf,../../papers/2009/政治/全国/全国Ⅱ卷文综/2009_政治_全国Ⅱ卷文综_OCR与考点.md,,pypdf,6
2009,政治,宁夏,老高考,2025,,missing,,missing,,,,,
2009,政治,新疆,老高考,,全国卷,common,全国Ⅱ卷,done,../../papers/2009/政治/全国/全国Ⅱ卷文综/2009_政治_全国Ⅱ卷文综_原卷.pdf,../../papers/2009/政治/全国/全国Ⅱ卷文综/2009_政治_全国Ⅱ卷文综_OCR与考点.md,,pypdf,6
2010,政治,北京,老高考,2020,地方/区域卷,local,北京卷,done,../../papers/2010/政治/北京/北京文综/2010_政治_北京文综_原卷.pdf,../../papers/2010/政治/北京/北京文综/2010_政治_北京文综_OCR与考点.md,,pypdf,8
2010,政治,天津,老高考,2020,地方/区域卷,local,天津卷,done,../../papers/2010/政治/天津/天津文综/2010_政治_天津文综_原卷.pdf,../../papers/2010/政治/天津/天津文综/2010_政治_天津文综_OCR与考点.md,,pypdf,5
2010,政治,河北,老高考,2021,全国卷,common,全国Ⅰ卷,done,../../papers/2010/政治/全国/全国Ⅰ卷文综/2010_政治_全国Ⅰ卷文综_原卷.pdf,../../papers/2010/政治/全国/全国Ⅰ卷文综/2010_政治_全国Ⅰ卷文综_OCR与考点.md,,pypdf,5
2010,政治,山西,老高考,2025,全国卷,common,全国Ⅰ卷,done,../../papers/2010/政治/全国/全国Ⅰ卷文综/2010_政治_全国Ⅰ卷文综_原卷.pdf,../../papers/2010/政治/全国/全国Ⅰ卷文综/2010_政治_全国Ⅰ卷文综_OCR与考点.md,,pypdf,5
2010,政治,内蒙古,老高考,2025,全国卷,common,全国Ⅱ卷,done,../../papers/2010/政治/全国/全国Ⅱ卷文综/2010_政治_全国Ⅱ卷文综_原卷.pdf,../../papers/2010/政治/全国/全国Ⅱ卷文综/2010_政治_全国Ⅱ卷文综_OCR与考点.md,,pypdf,7
2010,政治,辽宁,老高考,2021,全国卷,common,辽宁卷,done,../../papers/2010/政治/全国/辽宁文综/2010_政治_辽宁文综_原卷.pdf,../../papers/2010/政治/全国/辽宁文综/2010_政治_辽宁文综_OCR与考点.md,,pypdf,6
2010,政治,吉林,老高考,2024,全国卷,common,吉林卷,done,../../papers/2010/政治/全国/吉林文综/2010_政治_吉林文综_原卷.pdf,../../papers/2010/政治/全国/吉林文综/2010_政治_吉林文综_OCR与考点.md,,pypdf,6
2010,政治,黑龙江,老高考,2024,全国卷,common,黑龙江卷,done,../../papers/2010/政治/全国/黑龙江文综/2010_政治_黑龙江文综_原卷.pdf,../../papers/2010/政治/全国/黑龙江文综/2010_政治_黑龙江文综_OCR与考点.md,,pypdf,6
2010,政治,上海,老高考,2017,地方/区域卷,local,上海卷,done,../../papers/2010/政治/上海/上海文综/2010_政治_上海文综_原卷.pdf,../../papers/2010/政治/上海/上海文综/2010_政治_上海文综_OCR与考点.md,,pypdf,8
2010,政治,江苏,老高考,2021,地方/区域卷,local,江苏卷,done,../../papers/2010/政治/江苏/江苏文综/2010_政治_江苏文综_原卷.pdf,../../papers/2010/政治/江苏/江苏文综/2010_政治_江苏文综_OCR与考点.md,,pypdf,10
2010,政治,浙江,老高考,2017,地方/区域卷,local,浙江卷,done,../../papers/2010/政治/浙江/浙江文综/2010_政治_浙江文综_原卷.pdf,../../papers/2010/政治/浙江/浙江文综/2010_政治_浙江文综_OCR与考点.md,,pypdf,4
2010,政治,安徽,老高考,2024,,missing,,missing,,,,,
2010,政治,福建,老高考,2021,,missing,,missing,,,,,
2010,政治,江西,老高考,2024,全国卷,common,全国Ⅰ卷,done,../../papers/2010/政治/全国/全国Ⅰ卷文综/2010_政治_全国Ⅰ卷文综_原卷.pdf,../../papers/2010/政治/全国/全国Ⅰ卷文综/2010_政治_全国Ⅰ卷文综_OCR与考点.md,,pypdf,5
2010,政治,山东,老高考,2020,地方/区域卷,local,山东卷,done,../../papers/2010/政治/山东/山东文综/2010_政治_山东文综_原卷.pdf,../../papers/2010/政治/山东/山东文综/2010_政治_山东文综_OCR与考点.md,,pypdf,4
2010,政治,河南,老高考,2025,全国卷,common,全国Ⅰ卷,done,../../papers/2010/政治/全国/全国Ⅰ卷文综/2010_政治_全国Ⅰ卷文综_原卷.pdf,../../papers/2010/政治/全国/全国Ⅰ卷文综/2010_政治_全国Ⅰ卷文综_OCR与考点.md,,pypdf,5
2010,政治,湖北,老高考,2021,全国卷,common,全国Ⅰ卷,done,../../papers/2010/政治/全国/全国Ⅰ卷文综/2010_政治_全国Ⅰ卷文综_原卷.pdf,../../papers/2010/政治/全国/全国Ⅰ卷文综/2010_政治_全国Ⅰ卷文综_OCR与考点.md,,pypdf,5
2010,政治,湖南,老高考,2021,全国卷,common,全国Ⅰ卷,done,../../papers/2010/政治/全国/全国Ⅰ卷文综/2010_政治_全国Ⅰ卷文综_原卷.pdf,../../papers/2010/政治/全国/全国Ⅰ卷文综/2010_政治_全国Ⅰ卷文综_OCR与考点.md,,pypdf,5
2010,政治,广东,老高考,2021,地方/区域卷,local,广东卷,done,../../papers/2010/政治/广东/广东文综/2010_政治_广东文综_原卷.pdf,../../papers/2010/政治/广东/广东文综/2010_政治_广东文综_OCR与考点.md,,pypdf,5
2010,政治,广西,老高考,2024,全国卷,common,全国Ⅰ卷,done,../../papers/2010/政治/全国/全国Ⅰ卷文综/2010_政治_全国Ⅰ卷文综_原卷.pdf,../../papers/2010/政治/全国/全国Ⅰ卷文综/2010_政治_全国Ⅰ卷文综_OCR与考点.md,,pypdf,5
2010,政治,海南,老高考,2020,地方/区域卷,local,海南卷,done,../../papers/2010/政治/海南/海南文综/2010_政治_海南文综_原卷.pdf,../../papers/2010/政治/海南/海南文综/2010_政治_海南文综_OCR与考点.md,,pypdf,11
2010,政治,重庆,老高考,2021,,missing,,missing,,,,,
2010,政治,四川,老高考,2025,地方/区域卷,local,四川卷,done,../../papers/2010/政治/四川/四川文综/2010_政治_四川文综_原卷.pdf,../../papers/2010/政治/四川/四川文综/2010_政治_四川文综_OCR与考点.md,,pypdf,6
2010,政治,贵州,老高考,2024,全国卷,common,全国Ⅱ卷,done,../../papers/2010/政治/全国/全国Ⅱ卷文综/2010_政治_全国Ⅱ卷文综_原卷.pdf,../../papers/2010/政治/全国/全国Ⅱ卷文综/2010_政治_全国Ⅱ卷文综_OCR与考点.md,,pypdf,7
2010,政治,云南,老高考,2025,全国卷,common,全国Ⅱ卷,done,../../papers/2010/政治/全国/全国Ⅱ卷文综/2010_政治_全国Ⅱ卷文综_原卷.pdf,../../papers/2010/政治/全国/全国Ⅱ卷文综/2010_政治_全国Ⅱ卷文综_OCR与考点.md,,pypdf,7
2010,政治,西藏,老高考,,全国卷,common,全国Ⅱ卷,done,../../papers/2010/政治/全国/全国Ⅱ卷文综/2010_政治_全国Ⅱ卷文综_原卷.pdf,../../papers/2010/政治/全国/全国Ⅱ卷文综/2010_政治_全国Ⅱ卷文综_OCR与考点.md,,pypdf,7
2010,政治,陕西,老高考,2025,全国卷,common,全国Ⅱ卷,done,../../papers/2010/政治/全国/全国Ⅱ卷文综/2010_政治_全国Ⅱ卷文综_原卷.pdf,../../papers/2010/政治/全国/全国Ⅱ卷文综/2010_政治_全国Ⅱ卷文综_OCR与考点.md,,pypdf,7
2010,政治,甘肃,老高考,2024,全国卷,common,全国Ⅱ卷,done,../../papers/2010/政治/全国/全国Ⅱ卷文综/2010_政治_全国Ⅱ卷文综_原卷.pdf,../../papers/2010/政治/全国/全国Ⅱ卷文综/2010_政治_全国Ⅱ卷文综_OCR与考点.md,,pypdf,7
2010,政治,青海,老高考,2025,全国卷,common,全国Ⅱ卷,done,../../papers/2010/政治/全国/全国Ⅱ卷文综/2010_政治_全国Ⅱ卷文综_原卷.pdf,../../papers/2010/政治/全国/全国Ⅱ卷文综/2010_政治_全国Ⅱ卷文综_OCR与考点.md,,pypdf,7
2010,政治,宁夏,老高考,2025,全国卷,common,宁夏卷,done,../../papers/2010/政治/全国/宁夏文综/2010_政治_宁夏文综_原卷.pdf,../../papers/2010/政治/全国/宁夏文综/2010_政治_宁夏文综_OCR与考点.md,,pypdf,6
2010,政治,新疆,老高考,,全国卷,common,全国Ⅱ卷,done,../../papers/2010/政治/全国/全国Ⅱ卷文综/2010_政治_全国Ⅱ卷文综_原卷.pdf,../../papers/2010/政治/全国/全国Ⅱ卷文综/2010_政治_全国Ⅱ卷文综_OCR与考点.md,,pypdf,7
2011,政治,北京,老高考,2020,地方/区域卷,local,北京卷,done,../../papers/2011/政治/北京/北京文综/2011_政治_北京文综_原卷.pdf,../../papers/2011/政治/北京/北京文综/2011_政治_北京文综_OCR与考点.md,,pypdf,7
2011,政治,天津,老高考,2020,地方/区域卷,local,天津卷,done,../../papers/2011/政治/天津/天津文综/2011_政治_天津文综_原卷.pdf,../../papers/2011/政治/天津/天津文综/2011_政治_天津文综_OCR与考点.md,,pypdf,5
2011,政治,河北,老高考,2021,全国卷,common,河北卷,done,../../papers/2011/政治/全国/河北文综/2011_政治_河北文综_原卷.pdf,../../papers/2011/政治/全国/河北文综/2011_政治_河北文综_OCR与考点.md,,pypdf,6
2011,政治,山西,老高考,2025,全国卷,common,山西卷,done,../../papers/2011/政治/全国/山西文综/2011_政治_山西文综_原卷.pdf,../../papers/2011/政治/全国/山西文综/2011_政治_山西文综_OCR与考点.md,,pypdf,6
2011,政治,内蒙古,老高考,2025,全国卷,common,全国Ⅱ卷,done,../../papers/2011/政治/全国/全国Ⅱ卷文综/2011_政治_全国Ⅱ卷文综_原卷.pdf,../../papers/2011/政治/全国/全国Ⅱ卷文综/2011_政治_全国Ⅱ卷文综_OCR与考点.md,,pypdf,7
2011,政治,辽宁,老高考,2021,全国卷,common,辽宁卷,done,../../papers/2011/政治/全国/辽宁文综/2011_政治_辽宁文综_原卷.pdf,../../papers/2011/政治/全国/辽宁文综/2011_政治_辽宁文综_OCR与考点.md,,pypdf,6
2011,政治,吉林,老高考,2024,全国卷,common,吉林卷,done,../../papers/2011/政治/全国/吉林文综/2011_政治_吉林文综_原卷.pdf,../../papers/2011/政治/全国/吉林文综/2011_政治_吉林文综_OCR与考点.md,,pypdf,6
2011,政治,黑龙江,老高考,2024,全国卷,common,黑龙江卷,done,../../papers/2011/政治/全国/黑龙江文综/2011_政治_黑龙江文综_原卷.pdf,../../papers/2011/政治/全国/黑龙江文综/2011_政治_黑龙江文综_OCR与考点.md,,pypdf,6
2011,政治,上海,老高考,2017,地方/区域卷,local,上海卷,done,../../papers/2011/政治/上海/上海文综/2011_政治_上海文综_原卷.pdf,../../papers/2011/政治/上海/上海文综/2011_政治_上海文综_OCR与考点.md,,pypdf,8
2011,政治,江苏,老高考,2021,地方/区域卷,local,江苏卷,done,../../papers/2011/政治/江苏/江苏文综/2011_政治_江苏文综_原卷.pdf,../../papers/2011/政治/江苏/江苏文综/2011_政治_江苏文综_OCR与考点.md,,pypdf,10
2011,政治,浙江,老高考,2017,地方/区域卷,local,浙江卷,done,../../papers/2011/政治/浙江/浙江文综/2011_政治_浙江文综_原卷.pdf,../../papers/2011/政治/浙江/浙江文综/2011_政治_浙江文综_OCR与考点.md,,pypdf,4
2011,政治,安徽,老高考,2024,,missing,,missing,,,,,
2011,政治,福建,老高考,2021,,missing,,missing,,,,,
2011,政治,江西,老高考,2024,全国卷,common,江西卷,done,../../papers/2011/政治/全国/江西文综/2011_政治_江西文综_原卷.pdf,../../papers/2011/政治/全国/江西文综/2011_政治_江西文综_OCR与考点.md,,pypdf,6
2011,政治,山东,老高考,2020,地方/区域卷,local,山东卷,done,../../papers/2011/政治/山东/山东文综/2011_政治_山东文综_原卷.pdf,../../papers/2011/政治/山东/山东文综/2011_政治_山东文综_OCR与考点.md,,pypdf,3
2011,政治,河南,老高考,2025,全国卷,common,河南卷,done,../../papers/2011/政治/全国/河南文综/2011_政治_河南文综_原卷.pdf,../../papers/2011/政治/全国/河南文综/2011_政治_河南文综_OCR与考点.md,,pypdf,6
2011,政治,湖北,老高考,2021,全国卷,common,湖北卷,done,../../papers/2011/政治/全国/湖北文综/2011_政治_湖北文综_原卷.pdf,../../papers/2011/政治/全国/湖北文综/2011_政治_湖北文综_OCR与考点.md,,pypdf,6
2011,政治,湖南,老高考,2021,全国卷,common,湖南卷,done,../../papers/2011/政治/全国/湖南文综/2011_政治_湖南文综_原卷.pdf,../../papers/2011/政治/全国/湖南文综/2011_政治_湖南文综_OCR与考点.md,,pypdf,6
2011,政治,广东,老高考,2021,地方/区域卷,local,广东卷,done,../../papers/2011/政治/广东/广东文综/2011_政治_广东文综_原卷.pdf,../../papers/2011/政治/广东/广东文综/2011_政治_广东文综_OCR与考点.md,,pypdf,4
