年份,科目,地区,高考模式,改革起始年,卷别性质,范围,卷型,状态,来源文件,建议Repo路径,文件数
2009,数学,上海,老高考,2017,地方/区域卷,local,上海卷,present_local,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（上海）数学高考真题\2009年高考数学试卷（文）（上海）（空白卷）.pdf,papers/2009/数学/上海/上海卷/2009_数学_上海_上海卷_原卷.pdf,4
2009,英语,上海,老高考,2017,地方/区域卷,local,上海卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考英语真题\版本2：英语（按省份分类）2008-2024\2008-2023·（上海）英语高考真题\2009年高考英语试卷（上海）（秋考）听力音频.mp3,papers/2009/英语/上海/上海卷/2009_英语_上海_上海卷_原卷.mp3,3
2009,物理,上海,老高考,2017,地方/区域卷,local,上海卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（上海）物理高考真题\2009年高考物理试卷（上海）（空白卷）.pdf,papers/2009/物理/上海/上海卷/2009_物理_上海_上海卷_原卷.pdf,2
2009,化学,上海,老高考,2017,地方/区域卷,local,上海卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考化学真题\版本2：化学（按省份分类）2008-2024\2008-2024·（上海）化学高考真题\2009年高考化学试卷（上海）（空白卷）.pdf,papers/2009/化学/上海/上海卷/2009_化学_上海_上海卷_原卷.pdf,2
2009,生物,上海,老高考,2017,地方/区域卷,local,上海卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考生物真题\版本2：生物（按省份分类）2008-2024\2008-2022·（上海）生物高考真题\2009年高考生物试卷（上海）（空白卷）.pdf,papers/2009/生物/上海/上海卷/2009_生物_上海_上海卷_原卷.pdf,2
2009,政治,上海,老高考,2017,地方/区域卷,local,上海卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考政治真题\版本2：政治（按省份分类）2008-2024\2008-2017·（上海）政治高考真题\2009年高考政治试卷（上海）（空白卷）.pdf,papers/2009/政治/上海/上海卷/2009_政治_上海_上海卷_原卷.pdf,2
2009,历史,上海,老高考,2017,地方/区域卷,local,上海卷,present_local,"H:\New folder\【新·PDF版】2008-2024·高考历史真题\版本2：历史（按省份分类）2008-2024\2008-2017_2019,2024·（上海）历史高考真题\2009年高考历史试卷（上海）（空白卷）.pdf",papers/2009/历史/上海/上海卷/2009_历史_上海_上海卷_原卷.pdf,2
2009,地理,上海,老高考,2017,地方/区域卷,local,上海卷,present_local,"H:\New folder\【新·PDF版】2008-2024·高考地理真题\版本2：地理（按省份分类）2008-2024\2008-2021,2024·（上海）地理高考真题\2009年高考地理试卷（上海）（空白卷）.pdf",papers/2009/地理/上海/上海卷/2009_地理_上海_上海卷_原卷.pdf,2
2010,语文,上海,老高考,2017,地方/区域卷,local,上海卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2023·（上海）语文高考真题\2010年高考语文试卷（上海）（秋考）（空白卷）.pdf,papers/2010/语文/上海/上海卷/2010_语文_上海_上海卷_原卷.pdf,2
2010,数学,上海,老高考,2017,地方/区域卷,local,上海卷,present_local,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（上海）数学高考真题\2010年高考数学试卷（文）（上海）（空白卷）.pdf,papers/2010/数学/上海/上海卷/2010_数学_上海_上海卷_原卷.pdf,4
2010,英语,上海,老高考,2017,地方/区域卷,local,上海卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考英语真题\版本2：英语（按省份分类）2008-2024\2008-2023·（上海）英语高考真题\2010年高考英语试卷（上海）（秋考）听力音频.mp3,papers/2010/英语/上海/上海卷/2010_英语_上海_上海卷_原卷.mp3,3
2010,物理,上海,老高考,2017,地方/区域卷,local,上海卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（上海）物理高考真题\2010年高考物理试卷（上海）（空白卷）.pdf,papers/2010/物理/上海/上海卷/2010_物理_上海_上海卷_原卷.pdf,2
2010,化学,上海,老高考,2017,地方/区域卷,local,上海卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考化学真题\版本2：化学（按省份分类）2008-2024\2008-2024·（上海）化学高考真题\2010年高考化学试卷（上海）（空白卷）.pdf,papers/2010/化学/上海/上海卷/2010_化学_上海_上海卷_原卷.pdf,2
2010,生物,上海,老高考,2017,地方/区域卷,local,上海卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考生物真题\版本2：生物（按省份分类）2008-2024\2008-2022·（上海）生物高考真题\2010年高考生物试卷（上海）（空白卷）.pdf,papers/2010/生物/上海/上海卷/2010_生物_上海_上海卷_原卷.pdf,2
2010,政治,上海,老高考,2017,地方/区域卷,local,上海卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考政治真题\版本2：政治（按省份分类）2008-2024\2008-2017·（上海）政治高考真题\2010年高考政治试卷（上海）（空白卷）.pdf,papers/2010/政治/上海/上海卷/2010_政治_上海_上海卷_原卷.pdf,2
2010,历史,上海,老高考,2017,地方/区域卷,local,上海卷,present_local,"H:\New folder\【新·PDF版】2008-2024·高考历史真题\版本2：历史（按省份分类）2008-2024\2008-2017_2019,2024·（上海）历史高考真题\2010年高考历史试卷（上海）（空白卷）.pdf",papers/2010/历史/上海/上海卷/2010_历史_上海_上海卷_原卷.pdf,2
2010,地理,上海,老高考,2017,地方/区域卷,local,上海卷,present_local,"H:\New folder\【新·PDF版】2008-2024·高考地理真题\版本2：地理（按省份分类）2008-2024\2008-2021,2024·（上海）地理高考真题\2010年高考地理试卷（上海）（空白卷）.pdf",papers/2010/地理/上海/上海卷/2010_地理_上海_上海卷_原卷.pdf,2
2011,语文,上海,老高考,2017,地方/区域卷,local,上海卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2023·（上海）语文高考真题\2011年高考语文试卷（上海）（秋考）（空白卷）.pdf,papers/2011/语文/上海/上海卷/2011_语文_上海_上海卷_原卷.pdf,2
2011,数学,上海,老高考,2017,地方/区域卷,local,上海卷,present_local,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（上海）数学高考真题\2011年高考数学试卷（文）（上海）（空白卷）.pdf,papers/2011/数学/上海/上海卷/2011_数学_上海_上海卷_原卷.pdf,4
2011,英语,上海,老高考,2017,地方/区域卷,local,上海卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考英语真题\版本2：英语（按省份分类）2008-2024\2008-2023·（上海）英语高考真题\2011年高考英语试卷（上海）（秋考）听力音频.mp3,papers/2011/英语/上海/上海卷/2011_英语_上海_上海卷_原卷.mp3,3
2011,物理,上海,老高考,2017,地方/区域卷,local,上海卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（上海）物理高考真题\2011年高考物理试卷（上海）（空白卷）.pdf,papers/2011/物理/上海/上海卷/2011_物理_上海_上海卷_原卷.pdf,2
2011,化学,上海,老高考,2017,地方/区域卷,local,上海卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考化学真题\版本2：化学（按省份分类）2008-2024\2008-2024·（上海）化学高考真题\2011年高考化学试卷（上海）（空白卷）.pdf,papers/2011/化学/上海/上海卷/2011_化学_上海_上海卷_原卷.pdf,2
2011,生物,上海,老高考,2017,地方/区域卷,local,上海卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考生物真题\版本2：生物（按省份分类）2008-2024\2008-2022·（上海）生物高考真题\2011年高考生物试卷（上海）（空白卷）.pdf,papers/2011/生物/上海/上海卷/2011_生物_上海_上海卷_原卷.pdf,2
2011,政治,上海,老高考,2017,地方/区域卷,local,上海卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考政治真题\版本2：政治（按省份分类）2008-2024\2008-2017·（上海）政治高考真题\2011年高考政治试卷（上海）（空白卷）.pdf,papers/2011/政治/上海/上海卷/2011_政治_上海_上海卷_原卷.pdf,2
2011,历史,上海,老高考,2017,地方/区域卷,local,上海卷,present_local,"H:\New folder\【新·PDF版】2008-2024·高考历史真题\版本2：历史（按省份分类）2008-2024\2008-2017_2019,2024·（上海）历史高考真题\2011年高考历史试卷（上海）（空白卷）.pdf",papers/2011/历史/上海/上海卷/2011_历史_上海_上海卷_原卷.pdf,2
2011,地理,上海,老高考,2017,地方/区域卷,local,上海卷,present_local,"H:\New folder\【新·PDF版】2008-2024·高考地理真题\版本2：地理（按省份分类）2008-2024\2008-2021,2024·（上海）地理高考真题\2011年高考地理试卷（上海）（空白卷）.pdf",papers/2011/地理/上海/上海卷/2011_地理_上海_上海卷_原卷.pdf,2
2012,语文,上海,老高考,2017,地方/区域卷,local,上海卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2023·（上海）语文高考真题\2012年高考语文试卷（上海）（秋考）（答案卷）.pdf,papers/2012/语文/上海/上海卷/2012_语文_上海_上海卷_原卷.pdf,1
2012,数学,上海,老高考,2017,地方/区域卷,local,上海卷,present_local,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（上海）数学高考真题\2012年高考数学试卷（文）（上海）（空白卷）.pdf,papers/2012/数学/上海/上海卷/2012_数学_上海_上海卷_原卷.pdf,4
2012,英语,上海,老高考,2017,地方/区域卷,local,上海卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考英语真题\版本2：英语（按省份分类）2008-2024\2008-2023·（上海）英语高考真题\2012年高考英语试卷（上海）（秋考）听力音频.mp3,papers/2012/英语/上海/上海卷/2012_英语_上海_上海卷_原卷.mp3,3
2012,物理,上海,老高考,2017,地方/区域卷,local,上海卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（上海）物理高考真题\2012年高考物理试卷（上海）（空白卷）.pdf,papers/2012/物理/上海/上海卷/2012_物理_上海_上海卷_原卷.pdf,2
2012,化学,上海,老高考,2017,地方/区域卷,local,上海卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考化学真题\版本2：化学（按省份分类）2008-2024\2008-2024·（上海）化学高考真题\2012年高考化学试卷（上海）（空白卷）.pdf,papers/2012/化学/上海/上海卷/2012_化学_上海_上海卷_原卷.pdf,2
2012,生物,上海,老高考,2017,地方/区域卷,local,上海卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考生物真题\版本2：生物（按省份分类）2008-2024\2008-2022·（上海）生物高考真题\2012年高考生物试卷（上海）（空白卷）.pdf,papers/2012/生物/上海/上海卷/2012_生物_上海_上海卷_原卷.pdf,2
2012,政治,上海,老高考,2017,地方/区域卷,local,上海卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考政治真题\版本2：政治（按省份分类）2008-2024\2008-2017·（上海）政治高考真题\2012年高考政治试卷（上海）（空白卷）.pdf,papers/2012/政治/上海/上海卷/2012_政治_上海_上海卷_原卷.pdf,2
2012,历史,上海,老高考,2017,地方/区域卷,local,上海卷,present_local,"H:\New folder\【新·PDF版】2008-2024·高考历史真题\版本2：历史（按省份分类）2008-2024\2008-2017_2019,2024·（上海）历史高考真题\2012年高考历史试卷（上海）（空白卷）.pdf",papers/2012/历史/上海/上海卷/2012_历史_上海_上海卷_原卷.pdf,2
2012,地理,上海,老高考,2017,地方/区域卷,local,上海卷,present_local,"H:\New folder\【新·PDF版】2008-2024·高考地理真题\版本2：地理（按省份分类）2008-2024\2008-2021,2024·（上海）地理高考真题\2012年高考地理试题（上海）（空白卷）.pdf",papers/2012/地理/上海/上海卷/2012_地理_上海_上海卷_原卷.pdf,2
2013,语文,上海,老高考,2017,地方/区域卷,local,上海卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2023·（上海）语文高考真题\2013年高考语文试卷（上海）（秋考）（空白卷）.pdf,papers/2013/语文/上海/上海卷/2013_语文_上海_上海卷_原卷.pdf,2
2013,数学,上海,老高考,2017,地方/区域卷,local,上海卷,present_local,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（上海）数学高考真题\2013年高考数学试卷（文）（上海）（空白卷）.pdf,papers/2013/数学/上海/上海卷/2013_数学_上海_上海卷_原卷.pdf,4
2013,英语,上海,老高考,2017,地方/区域卷,local,上海卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考英语真题\版本2：英语（按省份分类）2008-2024\2008-2023·（上海）英语高考真题\2013年高考英语试卷（上海）（秋考）听力音频.mp3,papers/2013/英语/上海/上海卷/2013_英语_上海_上海卷_原卷.mp3,3
2013,物理,上海,老高考,2017,地方/区域卷,local,上海卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（上海）物理高考真题\2013年高考物理试卷（上海）（空白卷）.pdf,papers/2013/物理/上海/上海卷/2013_物理_上海_上海卷_原卷.pdf,2
2013,化学,上海,老高考,2017,地方/区域卷,local,上海卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考化学真题\版本2：化学（按省份分类）2008-2024\2008-2024·（上海）化学高考真题\2013年高考化学试卷（上海）（空白卷）.pdf,papers/2013/化学/上海/上海卷/2013_化学_上海_上海卷_原卷.pdf,2
2013,生物,上海,老高考,2017,地方/区域卷,local,上海卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考生物真题\版本2：生物（按省份分类）2008-2024\2008-2022·（上海）生物高考真题\2013年高考生物试卷（上海）（空白卷）.pdf,papers/2013/生物/上海/上海卷/2013_生物_上海_上海卷_原卷.pdf,2
2013,政治,上海,老高考,2017,地方/区域卷,local,上海卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考政治真题\版本2：政治（按省份分类）2008-2024\2008-2017·（上海）政治高考真题\2013年高考政治试卷（上海）（空白卷）.pdf,papers/2013/政治/上海/上海卷/2013_政治_上海_上海卷_原卷.pdf,2
2013,历史,上海,老高考,2017,地方/区域卷,local,上海卷,present_local,"H:\New folder\【新·PDF版】2008-2024·高考历史真题\版本2：历史（按省份分类）2008-2024\2008-2017_2019,2024·（上海）历史高考真题\2013年高考历史试卷（上海）（空白卷）.pdf",papers/2013/历史/上海/上海卷/2013_历史_上海_上海卷_原卷.pdf,2
2013,地理,上海,老高考,2017,地方/区域卷,local,上海卷,present_local,"H:\New folder\【新·PDF版】2008-2024·高考地理真题\版本2：地理（按省份分类）2008-2024\2008-2021,2024·（上海）地理高考真题\2013年高考地理试题（上海）（空白卷）.pdf",papers/2013/地理/上海/上海卷/2013_地理_上海_上海卷_原卷.pdf,2
2014,语文,上海,老高考,2017,地方/区域卷,local,上海卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2023·（上海）语文高考真题\2014年高考语文试卷（上海）（秋考）（空白卷）.pdf,papers/2014/语文/上海/上海卷/2014_语文_上海_上海卷_原卷.pdf,2
2014,数学,上海,老高考,2017,地方/区域卷,local,上海卷,present_local,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（上海）数学高考真题\2014年高考数学试卷（文）（上海）（空白卷）.pdf,papers/2014/数学/上海/上海卷/2014_数学_上海_上海卷_原卷.pdf,4
2014,英语,上海,老高考,2017,地方/区域卷,local,上海卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考英语真题\版本2：英语（按省份分类）2008-2024\2008-2023·（上海）英语高考真题\2014年高考英语试卷（上海）（秋考）听力音频.mp3,papers/2014/英语/上海/上海卷/2014_英语_上海_上海卷_原卷.mp3,3
2014,物理,上海,老高考,2017,地方/区域卷,local,上海卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（上海）物理高考真题\2014年高考物理试卷（上海）（空白卷）.pdf,papers/2014/物理/上海/上海卷/2014_物理_上海_上海卷_原卷.pdf,2
2014,化学,上海,老高考,2017,地方/区域卷,local,上海卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考化学真题\版本2：化学（按省份分类）2008-2024\2008-2024·（上海）化学高考真题\2014年高考化学试卷（上海）（空白卷）.pdf,papers/2014/化学/上海/上海卷/2014_化学_上海_上海卷_原卷.pdf,2
2014,生物,上海,老高考,2017,地方/区域卷,local,上海卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考生物真题\版本2：生物（按省份分类）2008-2024\2008-2022·（上海）生物高考真题\2014年高考生物试卷（上海）（空白卷）.pdf,papers/2014/生物/上海/上海卷/2014_生物_上海_上海卷_原卷.pdf,2
2014,政治,上海,老高考,2017,地方/区域卷,local,上海卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考政治真题\版本2：政治（按省份分类）2008-2024\2008-2017·（上海）政治高考真题\2014年高考政治试卷（上海）（空白卷）.pdf,papers/2014/政治/上海/上海卷/2014_政治_上海_上海卷_原卷.pdf,2
2014,历史,上海,老高考,2017,地方/区域卷,local,上海卷,present_local,"H:\New folder\【新·PDF版】2008-2024·高考历史真题\版本2：历史（按省份分类）2008-2024\2008-2017_2019,2024·（上海）历史高考真题\2014年高考历史试卷（上海）（空白卷）.pdf",papers/2014/历史/上海/上海卷/2014_历史_上海_上海卷_原卷.pdf,2
2014,地理,上海,老高考,2017,地方/区域卷,local,上海卷,present_local,"H:\New folder\【新·PDF版】2008-2024·高考地理真题\版本2：地理（按省份分类）2008-2024\2008-2021,2024·（上海）地理高考真题\2014年高考地理试题（上海）（空白卷）.pdf",papers/2014/地理/上海/上海卷/2014_地理_上海_上海卷_原卷.pdf,2
2015,语文,上海,老高考,2017,地方/区域卷,local,上海卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2023·（上海）语文高考真题\2015年高考语文试卷（上海）（秋考）（空白卷）.pdf,papers/2015/语文/上海/上海卷/2015_语文_上海_上海卷_原卷.pdf,2
2015,数学,上海,老高考,2017,地方/区域卷,local,上海卷,present_local,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（上海）数学高考真题\2015年高考数学试卷（文）（上海）（空白卷）.pdf,papers/2015/数学/上海/上海卷/2015_数学_上海_上海卷_原卷.pdf,4
2015,英语,上海,老高考,2017,地方/区域卷,local,上海卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考英语真题\版本2：英语（按省份分类）2008-2024\2008-2023·（上海）英语高考真题\2015年高考英语试卷（上海）（秋考）听力音频.mp3,papers/2015/英语/上海/上海卷/2015_英语_上海_上海卷_原卷.mp3,3
2015,物理,上海,老高考,2017,地方/区域卷,local,上海卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（上海）物理高考真题\2015年高考物理试卷（上海）（空白卷）.pdf,papers/2015/物理/上海/上海卷/2015_物理_上海_上海卷_原卷.pdf,2
2015,化学,上海,老高考,2017,地方/区域卷,local,上海卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考化学真题\版本2：化学（按省份分类）2008-2024\2008-2024·（上海）化学高考真题\2015年高考化学试卷（上海）（空白卷）.pdf,papers/2015/化学/上海/上海卷/2015_化学_上海_上海卷_原卷.pdf,2
2015,生物,上海,老高考,2017,地方/区域卷,local,上海卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考生物真题\版本2：生物（按省份分类）2008-2024\2008-2022·（上海）生物高考真题\2015年高考生物试卷（上海）（空白卷）.pdf,papers/2015/生物/上海/上海卷/2015_生物_上海_上海卷_原卷.pdf,2
2015,政治,上海,老高考,2017,地方/区域卷,local,上海卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考政治真题\版本2：政治（按省份分类）2008-2024\2008-2017·（上海）政治高考真题\2015年高考政治试卷（上海）（空白卷）.pdf,papers/2015/政治/上海/上海卷/2015_政治_上海_上海卷_原卷.pdf,2
2015,历史,上海,老高考,2017,地方/区域卷,local,上海卷,present_local,"H:\New folder\【新·PDF版】2008-2024·高考历史真题\版本2：历史（按省份分类）2008-2024\2008-2017_2019,2024·（上海）历史高考真题\2015年高考历史试卷（上海）（空白卷）.pdf",papers/2015/历史/上海/上海卷/2015_历史_上海_上海卷_原卷.pdf,2
2015,地理,上海,老高考,2017,地方/区域卷,local,上海卷,present_local,"H:\New folder\【新·PDF版】2008-2024·高考地理真题\版本2：地理（按省份分类）2008-2024\2008-2021,2024·（上海）地理高考真题\2015年高考地理试题（上海）（空白卷）.pdf",papers/2015/地理/上海/上海卷/2015_地理_上海_上海卷_原卷.pdf,2
2016,语文,上海,老高考,2017,地方/区域卷,local,上海卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2023·（上海）语文高考真题\2016年高考语文试卷（上海）（秋考）（空白卷）.pdf,papers/2016/语文/上海/上海卷/2016_语文_上海_上海卷_原卷.pdf,2
2016,数学,上海,老高考,2017,地方/区域卷,local,上海卷,present_local,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（上海）数学高考真题\2016年高考数学试卷（上海）（春考）（空白卷）.pdf,papers/2016/数学/上海/上海卷/2016_数学_上海_上海卷_原卷.pdf,6
2016,英语,上海,老高考,2017,地方/区域卷,local,上海卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考英语真题\版本2：英语（按省份分类）2008-2024\2008-2023·（上海）英语高考真题\2016年高考英语试卷（上海）（秋考）听力音频.mp3,papers/2016/英语/上海/上海卷/2016_英语_上海_上海卷_原卷.mp3,3
2016,物理,上海,老高考,2017,地方/区域卷,local,上海卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（上海）物理高考真题\2016年高考物理试卷（上海）（空白卷）.pdf,papers/2016/物理/上海/上海卷/2016_物理_上海_上海卷_原卷.pdf,2
2016,化学,上海,老高考,2017,地方/区域卷,local,上海卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考化学真题\版本2：化学（按省份分类）2008-2024\2008-2024·（上海）化学高考真题\2016年高考化学试卷（上海）（空白卷）.pdf,papers/2016/化学/上海/上海卷/2016_化学_上海_上海卷_原卷.pdf,2
2016,生物,上海,老高考,2017,地方/区域卷,local,上海卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考生物真题\版本2：生物（按省份分类）2008-2024\2008-2022·（上海）生物高考真题\2016年高考生物试卷（上海）（空白卷）.pdf,papers/2016/生物/上海/上海卷/2016_生物_上海_上海卷_原卷.pdf,2
2016,政治,上海,老高考,2017,地方/区域卷,local,上海卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考政治真题\版本2：政治（按省份分类）2008-2024\2008-2017·（上海）政治高考真题\2016年高考政治试卷（上海）（空白卷）.pdf,papers/2016/政治/上海/上海卷/2016_政治_上海_上海卷_原卷.pdf,2
2016,历史,上海,老高考,2017,地方/区域卷,local,上海卷,present_local,"H:\New folder\【新·PDF版】2008-2024·高考历史真题\版本2：历史（按省份分类）2008-2024\2008-2017_2019,2024·（上海）历史高考真题\2016年高考历史试卷（上海）（空白卷）.pdf",papers/2016/历史/上海/上海卷/2016_历史_上海_上海卷_原卷.pdf,2
2016,地理,上海,老高考,2017,地方/区域卷,local,上海卷,present_local,"H:\New folder\【新·PDF版】2008-2024·高考地理真题\版本2：地理（按省份分类）2008-2024\2008-2021,2024·（上海）地理高考真题\2016年高考地理试题（上海）（空白卷）.pdf",papers/2016/地理/上海/上海卷/2016_地理_上海_上海卷_原卷.pdf,2
2017,语文,上海,新高考,2017,地方/区域卷,local,上海卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2023·（上海）语文高考真题\2017年高考语文试卷（上海）（秋考）（空白卷）.pdf,papers/2017/语文/上海/上海卷/2017_语文_上海_上海卷_原卷.pdf,2
