年份,科目,地区,高考模式,改革起始年,卷别性质,范围,卷型,状态,试卷路径,Markdown路径,听力路径,OCR方式,识别页数
2011,政治,新疆,老高考,,全国卷,common,新疆卷,done,../../papers/2011/政治/全国/新疆文综/2011_政治_新疆文综_原卷.pdf,../../papers/2011/政治/全国/新疆文综/2011_政治_新疆文综_OCR与考点.md,,pypdf,6
2011,历史,新疆,老高考,,全国卷,common,新疆卷,done,../../papers/2011/历史/全国/新疆文综/2011_历史_新疆文综_原卷.pdf,../../papers/2011/历史/全国/新疆文综/2011_历史_新疆文综_OCR与考点.md,,pypdf,10
2011,地理,新疆,老高考,,全国卷,common,新疆卷,done,../../papers/2011/地理/全国/新疆文综/2011_地理_新疆文综_原卷.pdf,../../papers/2011/地理/全国/新疆文综/2011_地理_新疆文综_OCR与考点.md,,pypdf,6
2012,语文,新疆,老高考,,全国卷,common,新疆卷,pdf_only,../../papers/2012/语文/全国/新疆卷/2012_语文_新疆卷_原卷.pdf,,,,
2012,数学,新疆,老高考,,全国卷,common,新疆卷,done,../../papers/2012/数学/全国/新疆卷/2012_数学_新疆卷_原卷.pdf,../../papers/2012/数学/全国/新疆卷/2012_数学_新疆卷_OCR与考点.md,,pypdf,6
2012,英语,新疆,老高考,,全国卷,common,新疆卷,done,../../papers/2012/英语/全国/新疆卷/2012_英语_新疆卷_原卷.pdf,../../papers/2012/英语/全国/新疆卷/2012_英语_新疆卷_OCR与考点.md,../../papers/2012/英语/全国/新疆卷/2012_英语_新疆卷_听力.mp3,pypdf,13
2012,物理,新疆,老高考,,全国卷,common,新疆卷,done,../../papers/2012/物理/全国/新疆理综/2012_物理_新疆理综_原卷.pdf,../../papers/2012/物理/全国/新疆理综/2012_物理_新疆理综_OCR与考点.md,,pypdf,8
2012,化学,新疆,老高考,,全国卷,common,新疆卷,done,../../papers/2012/化学/全国/新疆理综/2012_化学_新疆理综_原卷.pdf,../../papers/2012/化学/全国/新疆理综/2012_化学_新疆理综_OCR与考点.md,,pypdf,8
2012,生物,新疆,老高考,,全国卷,common,新疆卷,done,../../papers/2012/生物/全国/新疆理综/2012_生物_新疆理综_原卷.pdf,../../papers/2012/生物/全国/新疆理综/2012_生物_新疆理综_OCR与考点.md,,pypdf,7
2012,政治,新疆,老高考,,全国卷,common,新疆卷,done,../../papers/2012/政治/全国/新疆文综/2012_政治_新疆文综_原卷.pdf,../../papers/2012/政治/全国/新疆文综/2012_政治_新疆文综_OCR与考点.md,,pypdf,8
2012,历史,新疆,老高考,,全国卷,common,新疆卷,done,../../papers/2012/历史/全国/新疆文综/2012_历史_新疆文综_原卷.pdf,../../papers/2012/历史/全国/新疆文综/2012_历史_新疆文综_OCR与考点.md,,pypdf,10
2012,地理,新疆,老高考,,全国卷,common,新疆卷,done,../../papers/2012/地理/全国/新疆文综/2012_地理_新疆文综_原卷.pdf,../../papers/2012/地理/全国/新疆文综/2012_地理_新疆文综_OCR与考点.md,,pypdf,7
2013,语文,新疆,老高考,,全国卷,common,全国Ⅱ卷,pdf_only,../../papers/2013/语文/全国/全国Ⅱ卷/2013_语文_全国Ⅱ卷_原卷.pdf,,,,
2013,数学,新疆,老高考,,全国卷,common,全国Ⅱ卷,done,../../papers/2013/数学/全国/全国Ⅱ卷/2013_数学_全国Ⅱ卷_原卷.pdf,../../papers/2013/数学/全国/全国Ⅱ卷/2013_数学_全国Ⅱ卷_OCR与考点.md,,pypdf,7
2013,英语,新疆,老高考,,全国卷,common,全国Ⅱ卷,done,../../papers/2013/英语/全国/全国Ⅱ卷/2013_英语_全国Ⅱ卷_原卷.pdf,../../papers/2013/英语/全国/全国Ⅱ卷/2013_英语_全国Ⅱ卷_OCR与考点.md,../../papers/2013/英语/全国/全国Ⅱ卷/2013_英语_全国Ⅱ卷_听力.mp3,pypdf,13
2013,物理,新疆,老高考,,全国卷,common,全国Ⅱ卷,done,../../papers/2013/物理/全国/全国Ⅱ卷理综/2013_物理_全国Ⅱ卷理综_原卷.pdf,../../papers/2013/物理/全国/全国Ⅱ卷理综/2013_物理_全国Ⅱ卷理综_OCR与考点.md,,pypdf,8
2013,化学,新疆,老高考,,全国卷,common,全国Ⅱ卷,done,../../papers/2013/化学/全国/全国Ⅱ卷理综/2013_化学_全国Ⅱ卷理综_原卷.pdf,../../papers/2013/化学/全国/全国Ⅱ卷理综/2013_化学_全国Ⅱ卷理综_OCR与考点.md,,pypdf,8
2013,生物,新疆,老高考,,全国卷,common,全国Ⅱ卷,done,../../papers/2013/生物/全国/全国Ⅱ卷理综/2013_生物_全国Ⅱ卷理综_原卷.pdf,../../papers/2013/生物/全国/全国Ⅱ卷理综/2013_生物_全国Ⅱ卷理综_OCR与考点.md,,pypdf,5
2013,政治,新疆,老高考,,全国卷,common,全国Ⅱ卷,done,../../papers/2013/政治/全国/全国Ⅱ卷文综/2013_政治_全国Ⅱ卷文综_原卷.pdf,../../papers/2013/政治/全国/全国Ⅱ卷文综/2013_政治_全国Ⅱ卷文综_OCR与考点.md,,pypdf,7
2013,历史,新疆,老高考,,全国卷,common,全国Ⅱ卷,done,../../papers/2013/历史/全国/全国Ⅱ卷文综/2013_历史_全国Ⅱ卷文综_原卷.pdf,../../papers/2013/历史/全国/全国Ⅱ卷文综/2013_历史_全国Ⅱ卷文综_OCR与考点.md,,pypdf,9
2013,地理,新疆,老高考,,全国卷,common,全国Ⅱ卷,done,../../papers/2013/地理/全国/全国Ⅱ卷文综/2013_地理_全国Ⅱ卷文综_原卷.pdf,../../papers/2013/地理/全国/全国Ⅱ卷文综/2013_地理_全国Ⅱ卷文综_OCR与考点.md,,pypdf,8
2014,语文,新疆,老高考,,全国卷,common,新课标全国Ⅱ卷,pdf_only,../../papers/2014/语文/全国/新课标全国Ⅱ卷/2014_语文_新课标全国Ⅱ卷_原卷.pdf,,,,
2014,数学,新疆,老高考,,全国卷,common,新课标全国Ⅱ卷,done,../../papers/2014/数学/全国/新课标全国Ⅱ卷/2014_数学_新课标全国Ⅱ卷_原卷.pdf,../../papers/2014/数学/全国/新课标全国Ⅱ卷/2014_数学_新课标全国Ⅱ卷_OCR与考点.md,,pypdf,6
2014,英语,新疆,老高考,,全国卷,common,新课标全国Ⅱ卷,done,../../papers/2014/英语/全国/新课标全国Ⅱ卷/2014_英语_新课标全国Ⅱ卷_原卷.pdf,../../papers/2014/英语/全国/新课标全国Ⅱ卷/2014_英语_新课标全国Ⅱ卷_OCR与考点.md,../../papers/2014/英语/全国/新课标全国Ⅱ卷/2014_英语_新课标全国Ⅱ卷_听力.mp3,pypdf,13
2014,物理,新疆,老高考,,全国卷,common,新课标全国Ⅱ卷,done,../../papers/2014/物理/全国/新课标全国Ⅱ卷理综/2014_物理_新课标全国Ⅱ卷理综_原卷.pdf,../../papers/2014/物理/全国/新课标全国Ⅱ卷理综/2014_物理_新课标全国Ⅱ卷理综_OCR与考点.md,,pypdf,10
2014,化学,新疆,老高考,,全国卷,common,新课标全国Ⅱ卷,done,../../papers/2014/化学/全国/新课标全国Ⅱ卷理综/2014_化学_新课标全国Ⅱ卷理综_原卷.pdf,../../papers/2014/化学/全国/新课标全国Ⅱ卷理综/2014_化学_新课标全国Ⅱ卷理综_OCR与考点.md,,pypdf,8
2014,生物,新疆,老高考,,全国卷,common,新课标全国Ⅱ卷,done,../../papers/2014/生物/全国/新课标全国Ⅱ卷理综/2014_生物_新课标全国Ⅱ卷理综_原卷.pdf,../../papers/2014/生物/全国/新课标全国Ⅱ卷理综/2014_生物_新课标全国Ⅱ卷理综_OCR与考点.md,,pypdf,6
2014,政治,新疆,老高考,,全国卷,common,新课标全国Ⅱ卷,done,../../papers/2014/政治/全国/新课标全国Ⅱ卷文综/2014_政治_新课标全国Ⅱ卷文综_原卷.pdf,../../papers/2014/政治/全国/新课标全国Ⅱ卷文综/2014_政治_新课标全国Ⅱ卷文综_OCR与考点.md,,pypdf,7
2014,历史,新疆,老高考,,全国卷,common,新课标全国Ⅱ卷,done,../../papers/2014/历史/全国/新课标全国Ⅱ卷文综/2014_历史_新课标全国Ⅱ卷文综_原卷.pdf,../../papers/2014/历史/全国/新课标全国Ⅱ卷文综/2014_历史_新课标全国Ⅱ卷文综_OCR与考点.md,,pypdf,9
2014,地理,新疆,老高考,,全国卷,common,新课标全国Ⅱ卷,done,../../papers/2014/地理/全国/新课标全国Ⅱ卷文综/2014_地理_新课标全国Ⅱ卷文综_原卷.pdf,../../papers/2014/地理/全国/新课标全国Ⅱ卷文综/2014_地理_新课标全国Ⅱ卷文综_OCR与考点.md,,pypdf,7
2015,语文,新疆,老高考,,全国卷,common,新课标全国Ⅱ卷,done,../../papers/2015/语文/全国/新课标全国Ⅱ卷/2015_语文_新课标全国Ⅱ卷_原卷.pdf,../../papers/2015/语文/全国/新课标全国Ⅱ卷/2015_语文_新课标全国Ⅱ卷_OCR与考点.md,,rapidocr,15
2015,数学,新疆,老高考,,全国卷,common,新课标全国Ⅱ卷,done,../../papers/2015/数学/全国/新课标全国Ⅱ卷/2015_数学_新课标全国Ⅱ卷_原卷.pdf,../../papers/2015/数学/全国/新课标全国Ⅱ卷/2015_数学_新课标全国Ⅱ卷_OCR与考点.md,,pypdf,6
2015,英语,新疆,老高考,,全国卷,common,新课标全国Ⅱ卷,done,../../papers/2015/英语/全国/新课标全国Ⅱ卷/2015_英语_新课标全国Ⅱ卷_原卷.pdf,../../papers/2015/英语/全国/新课标全国Ⅱ卷/2015_英语_新课标全国Ⅱ卷_OCR与考点.md,../../papers/2015/英语/全国/新课标全国Ⅱ卷/2015_英语_新课标全国Ⅱ卷_听力.mp3,pypdf,13
2015,物理,新疆,老高考,,全国卷,common,新课标全国Ⅱ卷,done,../../papers/2015/物理/全国/新课标全国Ⅱ卷理综/2015_物理_新课标全国Ⅱ卷理综_原卷.pdf,../../papers/2015/物理/全国/新课标全国Ⅱ卷理综/2015_物理_新课标全国Ⅱ卷理综_OCR与考点.md,,pypdf,9
2015,化学,新疆,老高考,,全国卷,common,新课标全国Ⅱ卷,done,../../papers/2015/化学/全国/新课标全国Ⅱ卷理综/2015_化学_新课标全国Ⅱ卷理综_原卷.pdf,../../papers/2015/化学/全国/新课标全国Ⅱ卷理综/2015_化学_新课标全国Ⅱ卷理综_OCR与考点.md,,pypdf,9
2015,生物,新疆,老高考,,全国卷,common,新课标全国Ⅱ卷,done,../../papers/2015/生物/全国/新课标全国Ⅱ卷理综/2015_生物_新课标全国Ⅱ卷理综_原卷.pdf,../../papers/2015/生物/全国/新课标全国Ⅱ卷理综/2015_生物_新课标全国Ⅱ卷理综_OCR与考点.md,,pypdf,5
2015,政治,新疆,老高考,,全国卷,common,新课标全国Ⅱ卷,done,../../papers/2015/政治/全国/新课标全国Ⅱ卷文综/2015_政治_新课标全国Ⅱ卷文综_原卷.pdf,../../papers/2015/政治/全国/新课标全国Ⅱ卷文综/2015_政治_新课标全国Ⅱ卷文综_OCR与考点.md,,pypdf,6
2015,历史,新疆,老高考,,全国卷,common,新课标全国Ⅱ卷,done,../../papers/2015/历史/全国/新课标全国Ⅱ卷文综/2015_历史_新课标全国Ⅱ卷文综_原卷.pdf,../../papers/2015/历史/全国/新课标全国Ⅱ卷文综/2015_历史_新课标全国Ⅱ卷文综_OCR与考点.md,,pypdf,8
2015,地理,新疆,老高考,,全国卷,common,新课标全国Ⅱ卷,done,../../papers/2015/地理/全国/新课标全国Ⅱ卷文综/2015_地理_新课标全国Ⅱ卷文综_原卷.pdf,../../papers/2015/地理/全国/新课标全国Ⅱ卷文综/2015_地理_新课标全国Ⅱ卷文综_OCR与考点.md,,pypdf,7
2016,语文,新疆,老高考,,全国卷,common,新课标全国Ⅱ卷,pdf_only,../../papers/2016/语文/全国/新课标全国Ⅱ卷/2016_语文_新课标全国Ⅱ卷_原卷.pdf,,,,
2016,数学,新疆,老高考,,全国卷,common,新课标全国Ⅱ卷,done,../../papers/2016/数学/全国/新课标全国Ⅱ卷/2016_数学_新课标全国Ⅱ卷_原卷.pdf,../../papers/2016/数学/全国/新课标全国Ⅱ卷/2016_数学_新课标全国Ⅱ卷_OCR与考点.md,,pypdf,6
2016,英语,新疆,老高考,,全国卷,common,新课标全国Ⅱ卷,done,../../papers/2016/英语/全国/新课标全国Ⅱ卷/2016_英语_新课标全国Ⅱ卷_原卷.pdf,../../papers/2016/英语/全国/新课标全国Ⅱ卷/2016_英语_新课标全国Ⅱ卷_OCR与考点.md,../../papers/2016/英语/全国/新课标全国Ⅱ卷/2016_英语_新课标全国Ⅱ卷_听力.mp3,pypdf,13
2016,物理,新疆,老高考,,全国卷,common,新课标全国Ⅱ卷,done,../../papers/2016/物理/全国/新课标全国Ⅱ卷理综/2016_物理_新课标全国Ⅱ卷理综_原卷.pdf,../../papers/2016/物理/全国/新课标全国Ⅱ卷理综/2016_物理_新课标全国Ⅱ卷理综_OCR与考点.md,,pypdf,9
2016,化学,新疆,老高考,,全国卷,common,新课标全国Ⅱ卷,done,../../papers/2016/化学/全国/新课标全国Ⅱ卷理综/2016_化学_新课标全国Ⅱ卷理综_原卷.pdf,../../papers/2016/化学/全国/新课标全国Ⅱ卷理综/2016_化学_新课标全国Ⅱ卷理综_OCR与考点.md,,pypdf,8
2016,生物,新疆,老高考,,全国卷,common,新课标全国Ⅱ卷,done,../../papers/2016/生物/全国/新课标全国Ⅱ卷理综/2016_生物_新课标全国Ⅱ卷理综_原卷.pdf,../../papers/2016/生物/全国/新课标全国Ⅱ卷理综/2016_生物_新课标全国Ⅱ卷理综_OCR与考点.md,,pypdf,7
2016,政治,新疆,老高考,,全国卷,common,新课标全国Ⅱ卷,done,../../papers/2016/政治/全国/新课标全国Ⅱ卷文综/2016_政治_新课标全国Ⅱ卷文综_原卷.pdf,../../papers/2016/政治/全国/新课标全国Ⅱ卷文综/2016_政治_新课标全国Ⅱ卷文综_OCR与考点.md,,pypdf,7
2016,历史,新疆,老高考,,全国卷,common,新课标全国Ⅱ卷,done,../../papers/2016/历史/全国/新课标全国Ⅱ卷文综/2016_历史_新课标全国Ⅱ卷文综_原卷.pdf,../../papers/2016/历史/全国/新课标全国Ⅱ卷文综/2016_历史_新课标全国Ⅱ卷文综_OCR与考点.md,,pypdf,8
2016,地理,新疆,老高考,,全国卷,common,新课标全国Ⅱ卷,done,../../papers/2016/地理/全国/新课标全国Ⅱ卷文综/2016_地理_新课标全国Ⅱ卷文综_原卷.pdf,../../papers/2016/地理/全国/新课标全国Ⅱ卷文综/2016_地理_新课标全国Ⅱ卷文综_OCR与考点.md,,pypdf,7
2017,语文,新疆,老高考,,全国卷,common,新课标全国Ⅱ卷,done,../../papers/2017/语文/全国/新课标全国Ⅱ卷/2017_语文_新课标全国Ⅱ卷_原卷.pdf,../../papers/2017/语文/全国/新课标全国Ⅱ卷/2017_语文_新课标全国Ⅱ卷_OCR与考点.md,,rapidocr,13
2017,数学,新疆,老高考,,全国卷,common,新课标全国Ⅱ卷,done,../../papers/2017/数学/全国/新课标全国Ⅱ卷/2017_数学_新课标全国Ⅱ卷_原卷.pdf,../../papers/2017/数学/全国/新课标全国Ⅱ卷/2017_数学_新课标全国Ⅱ卷_OCR与考点.md,,pypdf,6
2017,英语,新疆,老高考,,全国卷,common,新课标全国Ⅱ卷,done,../../papers/2017/英语/全国/新课标全国Ⅱ卷/2017_英语_新课标全国Ⅱ卷_原卷.pdf,../../papers/2017/英语/全国/新课标全国Ⅱ卷/2017_英语_新课标全国Ⅱ卷_OCR与考点.md,../../papers/2017/英语/全国/新课标全国Ⅱ卷/2017_英语_新课标全国Ⅱ卷_听力.mp3,pypdf,13
2017,物理,新疆,老高考,,全国卷,common,新课标全国Ⅱ卷,done,../../papers/2017/物理/全国/新课标全国Ⅱ卷理综/2017_物理_新课标全国Ⅱ卷理综_原卷.pdf,../../papers/2017/物理/全国/新课标全国Ⅱ卷理综/2017_物理_新课标全国Ⅱ卷理综_OCR与考点.md,,pypdf,9
2017,化学,新疆,老高考,,全国卷,common,新课标全国Ⅱ卷,done,../../papers/2017/化学/全国/新课标全国Ⅱ卷理综/2017_化学_新课标全国Ⅱ卷理综_原卷.pdf,../../papers/2017/化学/全国/新课标全国Ⅱ卷理综/2017_化学_新课标全国Ⅱ卷理综_OCR与考点.md,,pypdf,8
2017,生物,新疆,老高考,,全国卷,common,新课标全国Ⅱ卷,done,../../papers/2017/生物/全国/新课标全国Ⅱ卷理综/2017_生物_新课标全国Ⅱ卷理综_原卷.pdf,../../papers/2017/生物/全国/新课标全国Ⅱ卷理综/2017_生物_新课标全国Ⅱ卷理综_OCR与考点.md,,pypdf,6
2017,政治,新疆,老高考,,全国卷,common,新课标全国Ⅱ卷,done,../../papers/2017/政治/全国/新课标全国Ⅱ卷文综/2017_政治_新课标全国Ⅱ卷文综_原卷.pdf,../../papers/2017/政治/全国/新课标全国Ⅱ卷文综/2017_政治_新课标全国Ⅱ卷文综_OCR与考点.md,,pypdf,7
2017,历史,新疆,老高考,,全国卷,common,新课标全国Ⅱ卷,done,../../papers/2017/历史/全国/新课标全国Ⅱ卷文综/2017_历史_新课标全国Ⅱ卷文综_原卷.pdf,../../papers/2017/历史/全国/新课标全国Ⅱ卷文综/2017_历史_新课标全国Ⅱ卷文综_OCR与考点.md,,pypdf,9
2017,地理,新疆,老高考,,全国卷,common,新课标全国Ⅱ卷,done,../../papers/2017/地理/全国/新课标全国Ⅱ卷文综/2017_地理_新课标全国Ⅱ卷文综_原卷.pdf,../../papers/2017/地理/全国/新课标全国Ⅱ卷文综/2017_地理_新课标全国Ⅱ卷文综_OCR与考点.md,,pypdf,7
2018,语文,新疆,老高考,,全国卷,common,新课标全国Ⅱ卷,done,../../papers/2018/语文/全国/新课标全国Ⅱ卷/2018_语文_新课标全国Ⅱ卷_原卷.pdf,../../papers/2018/语文/全国/新课标全国Ⅱ卷/2018_语文_新课标全国Ⅱ卷_OCR与考点.md,,rapidocr,13
2018,数学,新疆,老高考,,全国卷,common,新课标全国Ⅱ卷,done,../../papers/2018/数学/全国/新课标全国Ⅱ卷/2018_数学_新课标全国Ⅱ卷_原卷.pdf,../../papers/2018/数学/全国/新课标全国Ⅱ卷/2018_数学_新课标全国Ⅱ卷_OCR与考点.md,,pypdf,6
2018,英语,新疆,老高考,,全国卷,common,新课标全国Ⅱ卷,done,../../papers/2018/英语/全国/新课标全国Ⅱ卷/2018_英语_新课标全国Ⅱ卷_原卷.pdf,../../papers/2018/英语/全国/新课标全国Ⅱ卷/2018_英语_新课标全国Ⅱ卷_OCR与考点.md,../../papers/2018/英语/全国/新课标全国Ⅱ卷/2018_英语_新课标全国Ⅱ卷_听力.mp3,pypdf,12
2018,物理,新疆,老高考,,全国卷,common,新课标全国Ⅱ卷,done,../../papers/2018/物理/全国/新课标全国Ⅱ卷理综/2018_物理_新课标全国Ⅱ卷理综_原卷.pdf,../../papers/2018/物理/全国/新课标全国Ⅱ卷理综/2018_物理_新课标全国Ⅱ卷理综_OCR与考点.md,,pypdf,9
2018,化学,新疆,老高考,,全国卷,common,新课标全国Ⅱ卷,done,../../papers/2018/化学/全国/新课标全国Ⅱ卷理综/2018_化学_新课标全国Ⅱ卷理综_原卷.pdf,../../papers/2018/化学/全国/新课标全国Ⅱ卷理综/2018_化学_新课标全国Ⅱ卷理综_OCR与考点.md,,pypdf,9
